    0.765588   -1.847668   -0.557849   -3.347172
    0.822228   -1.823168   -0.562433   -3.266329
    0.875650   -1.798120   -0.565379   -3.185000
    0.926117   -1.772655   -0.566855   -3.103458
    0.973862   -1.746881   -0.567008   -3.021919
    1.019091   -1.720887   -0.565968   -2.940554
    1.061990   -1.694750   -0.563847   -2.859505
    1.102720   -1.668535   -0.560747   -2.778886
    1.141426   -1.642299   -0.556757   -2.698790
    1.178239   -1.616092   -0.551957   -2.619298
    1.213274   -1.589958   -0.546420   -2.540473
    1.246637   -1.563936   -0.540208   -2.462371
    1.278421   -1.538063   -0.533382   -2.385040
    1.308714   -1.512372   -0.525995   -2.308516
    1.337591   -1.486892   -0.518094   -2.232835
    1.365126   -1.461653   -0.509725   -2.158024
    1.391383   -1.436681   -0.500928   -2.084107
    1.416422   -1.412002   -0.491739   -2.011104
    1.440297   -1.387639   -0.482192   -1.939033
    1.463061   -1.363617   -0.472318   -1.867908
    1.484759   -1.339959   -0.462145   -1.797740
    1.505437   -1.316686   -0.451698   -1.728541
    1.525133   -1.293820   -0.441000   -1.660320
    1.543886   -1.271383   -0.430071   -1.593082
    1.561733   -1.249396   -0.418931   -1.526834
    1.578705   -1.227881   -0.407594   -1.461580
    1.594834   -1.206857   -0.396076   -1.397324
    1.610150   -1.186346   -0.384387   -1.334069
    1.624681   -1.166367   -0.372537   -1.271817
    1.638452   -1.146942   -0.360536   -1.210570
    1.651489   -1.128089   -0.348388   -1.150330
    1.663815   -1.109829   -0.336097   -1.091099
    1.675453   -1.092181   -0.323668   -1.032878
    1.686424   -1.075163   -0.311100   -0.975666
    1.696749   -1.058793   -0.298392   -0.919467
    1.706448   -1.043090   -0.285543   -0.864282
    1.715539   -1.028069   -0.272549   -0.810111
    1.724040   -1.013748   -0.259406   -0.756958
    1.731969   -1.000141   -0.246108   -0.704826
    1.739343   -0.987262   -0.232648   -0.653717
    1.746177   -0.975124   -0.219019   -0.603634
    1.752486   -0.963739   -0.205214   -0.554580
    1.758285   -0.953118   -0.191225   -0.506562
    1.763588   -0.943270   -0.177043   -0.459582
    1.768407   -0.934204   -0.162660   -0.413647
